Time,THCP,THCP01,THCP02,THCP03,THCP04,THCP05,THCP06,THCP07,THCP08,THCP09,THCP10,THCP11,THCP12,THCP13,THCP14,THCP15,THCP16,THCP17,GAS,GAS01,GAS02,GAS03,GAS04,GAS05,GAS06,GAS07,GAS08,GAS09,GAS10,GAS11,GAS12,GAS13,GAS14,GAS15,GAS16,GAS17
153.60184,83.221505,89.663025,74.048363,210.05274,241.24128,249.92259,100.01674,85.56137,70.427475,219.11299,234.77753,251.30593,110.17764,79.491825,68.331209,223.34412,224.54736,244.41888,1.4370286,1.1365637,1.0158939,2.3048023,2.6347559,2.550887,2.4809751,1.5390829,1.2703769,2.8285407,2.6894092,2.7406831,5.8772204,2.2458433,1.6293467,3.9773367,3.1899253,3.2617563
153.91821,83.097709,89.558069,72.393336,209.77574,242.55685,248.55696,100.4043,85.786026,70.978888,218.55557,233.50842,252.90384,109.29506,79.731874,68.765775,222.31586,225.474,246.69478,1.4103689,1.139839,1.0333154,2.4305244,2.6133802,2.5663897,2.2845251,1.5225309,1.2827913,3.1416516,2.7934956,2.9746751,4.6074461,2.1718941,1.6296673,4.8862475,3.4115755,3.2882002
154.20999,82.277756,88.877927,70.733577,208.98042,242.74461,249.48578,100.71045,85.836914,71.28141,218.38857,232.42714,257.04805,108.52111,79.874769,69.217515,222.67055,227.10442,245.22707,1.362533,1.1096825,1.0057496,2.3528956,2.5646787,2.7081694,2.1239481,1.4822865,1.2415294,3.1927139,2.8828902,3.1703806,4.0482203,2.0727211,1.5483716,5.5020032,3.6461271,3.1818515
154.50031,81.397093,87.983748,69.535738,207.70171,242.81158,254.7223,100.99828,85.590165,71.029666,218.59202,231.86204,258.61104,108.12459,79.935123,69.606618,223.48904,228.02975,243.14462,1.3778959,1.1510153,1.0701241,2.361966,2.6248672,2.9675979,2.2095258,1.5357096,1.3064237,3.1998109,2.9518146,3.1416316,4.2358262,2.1304799,1.5987995,4.9915232,3.6038229,3.1782311
154.81455,81.163987,87.154948,68.698121,207.43582,244.60185,259.31545,101.28136,85.132264,70.553889,218.5187,232.3494,257.22452,107.95666,79.909275,69.877669,224.31659,227.17691,242.91465,1.3730345,1.1634401,1.076879,2.4576585,2.7471637,3.0191773,2.1592662,1.5302665,1.3037037,3.2182631,2.9829838,3.0173594,4.1997258,2.0997919,1.594585,4.9113857,3.5453107,3.3505354
155.1065,81.454137,86.575083,68.168818,208.61522,246.71481,261.81029,101.38094,84.698846,70.062298,217.89264,232.35361,256.99765,107.8821,79.732647,69.90905,224.69275,225.70972,247.49579,1.339352,1.133842,1.0473325,2.4859578,2.7921051,2.951192,2.1069907,1.4706532,1.2669882,3.0376717,2.9311269,3.0812884,4.3275482,2.0242107,1.5470069,4.481189,3.428008,3.5839843
155.41625,81.851241,86.280814,68.054845,211.01847,247.00571,263.99317,101.35341,84.483786,69.450785,217.73747,231.19083,260.65246,108.14308,79.401352,69.896453,224.47741,225.40047,254.02721,1.4572054,1.1971975,1.0972766,2.5886309,2.7437191,3.0039262,2.370847,1.5861811,1.3532004,3.0894195,2.9501455,3.343995,4.9999585,2.2228606,1.667937,4.4472393,3.4802699,3.7514854
155.7118,82.363831,86.166,68.323622,213.85364,246.79937,267.0896,101.27487,84.430728,68.999494,217.87689,230.27154,268.10135,108.5569,78.941793,70.00928,224.62418,226.19479,257.24982,1.6199146,1.2956469,1.1744882,2.8161779,2.8542878,3.1695454,2.6349104,1.7551412,1.4816044,3.6365623,3.2309726,3.7700375,5.4394083,2.5040463,1.847441,6.1767693,3.9114091,3.8307432
156.00431,83.048872,86.143636,68.609893,216.27559,248.81961,271.15986,101.04707,84.354868,69.086736,218.13302,231.41087,274.94275,108.70339,78.434611,70.174154,227.45857,226.62643,256.31141,1.5827485,1.2793002,1.1567766,2.9855854,3.0103541,3.2492444,2.5488417,1.7054855,1.4455934,4.0506266,3.414269,3.8264746,5.1740284,2.3926366,1.7832584,7.8772254,4.1266227,3.6551732
156.30404,83.761787,86.219642,68.660946,218.36106,252.07462,274.89496,100.62911,84.138886,69.572875,218.93809,233.42504,279.09423,108.36324,77.880391,70.322302,230.16661,226.44243,253.58819,1.4552988,1.1963124,1.0822526,2.9137434,3.0576292,3.2043866,2.2961695,1.5623021,1.3334078,3.7308621,3.3432115,3.590756,4.6946269,2.1344234,1.6067395,5.9257194,3.6803749,3.3395002
156.60528,84.416946,86.444314,68.603865,220.70762,253.6485,276.89636,100.24192,83.813547,69.936909,220.2888,235.41481,281.3751,107.90256,77.499235,70.480485,231.08143,225.53939,253.1394,1.4210897,1.1794743,1.0676729,2.8669093,3.0085471,3.136952,2.2642609,1.5419066,1.3130318,3.4423066,3.2598308,3.4932145,4.7158297,2.1156423,1.582137,4.8378698,3.4599943,3.3831847
156.92092,84.867634,86.777243,68.536989,222.47054,254.9006,277.21852,99.979741,83.376241,69.909472,221.69057,237.20242,285.68848,107.26415,77.403322,70.620918,231.45366,224.44542,255.25359,1.414743,1.186456,1.0755885,2.8149639,2.9815345,3.1110488,2.2187742,1.5346231,1.3095861,3.4055739,3.2089265,3.6281813,4.4538438,2.0522779,1.5431145,4.7668696,3.3663298,3.4176389
157.21135,85.124783,87.145253,68.155483,223.2149,256.40849,277.54596,99.87586,83.079183,69.713892,222.78507,238.77389,289.0968,106.61448,77.530614,70.712261,231.35371,223.77535,252.86773,1.4660888,1.2128991,1.1026731,2.7889428,3.0123397,3.1605436,2.2814699,1.5805701,1.3456188,3.5047699,3.2953372,3.6526506,4.5036519,2.1550572,1.6172982,5.2285175,3.5909085,3.2900925
157.51184,85.356802,87.554591,67.646251,223.57888,258.2418,279.35176,99.858071,83.072022,69.553914,223.67185,239.58895,285.98251,105.958,77.674792,70.757613,231.28152,223.16241,248.35669,1.4569147,1.2085947,1.1014133,2.8383755,3.082792,3.1827902,2.267315,1.5666073,1.3222622,3.6668844,3.2876761,3.2116307,4.4230457,2.1249133,1.5875394,5.6090411,3.6411638,3.0950398
157.8116,85.476765,87.974637,67.315758,223.7324,260.39067,278.27442,99.776646,83.010122,69.392264,224.14673,239.15069,280.86596,105.09004,77.601174,70.779418,230.83909,222.10609,244.50714,1.3645338,1.1551378,1.0459788,2.7777453,3.029977,2.9253602,2.068739,1.4550301,1.2268978,3.52727,3.0612205,2.8177146,3.8620786,1.9448648,1.4708475,5.1761471,3.4083626,2.9464591
158.10159,85.187732,88.431235,67.263639,223.41325,261.46759,274.41937,99.475925,82.492053,69.029783,224.10694,238.15915,275.42923,104.27978,77.299269,70.772049,229.79246,220.87098,241.2676,1.2304658,1.0822031,0.97843735,2.580988,2.8542914,2.6556883,1.8292756,1.3390095,1.1393541,3.1270298,2.8287317,2.6455599,3.4533656,1.7879894,1.3711178,4.4251322,3.1615079,2.8644055
158.41596,84.196195,89.030666,67.437326,222.5655,261.25266,270.34295,98.913764,81.606006,68.433928,224.13287,236.97985,270.51313,103.77583,76.945679,70.573999,228.22025,219.90486,238.4199,1.2846996,1.0936294,0.98080625,2.4898141,2.7428419,2.5510653,1.9754629,1.385744,1.176685,2.998711,2.7638493,2.6597024,3.9260822,1.9254715,1.4582682,4.2402937,3.1216663,2.9010742
158.72143,82.895408,89.723203,67.78046,221.56753,260.40416,267.17218,98.216677,80.738475,67.703858,224.54551,235.82642,267.3009,103.54429,76.710675,70.279311,227.10633,219.50744,238.09763,1.4400498,1.2049007,1.0689395,2.5513984,2.7439287,2.5998084,2.3239196,1.5745117,1.310601,3.1425499,2.8460495,2.8232384,4.8279366,2.2289805,1.6325284,4.5241115,3.2419331,3.1022036
159.00383,82.040048,90.293079,68.068513,222.33092,259.47581,265.66218,97.585923,80.01358,67.159571,224.83861,235.30031,268.21162,103.31091,76.575906,69.992077,227.34774,219.74268,243.1344,1.47177,1.2014033,1.0789745,2.6054037,2.743742,2.7143727,2.3761794,1.5956478,1.3535868,3.2216861,2.9667759,3.140198,4.9706144,2.2980797,1.7127185,4.9377784,3.4631979,3.4738248
159.31389,81.772185,90.72952,67.803274,224.77022,259.10415,264.42159,97.022491,79.376222,66.897672,224.86524,235.98985,274.41652,102.77514,76.405324,69.636647,228.06017,220.77603,247.64693,1.3291898,1.1281152,1.0328296,2.6500531,2.7508243,2.8017109,2.0647937,1.4580088,1.2726019,3.1156059,3.0298016,3.5224658,4.1901165,1.9996183,1.5287903,4.4478944,3.3335877,3.4318334
159.62033,81.959296,90.932944,66.887409,227.46864,259.71942,263.34825,96.462271,78.868218,66.617005,224.80975,240.38569,281.22397,101.59358,76.085794,69.161125,228.0533,222.41095,248.70761,1.1739938,1.0510526,0.97496298,2.5616416,2.8245445,2.8492924,1.7424268,1.31347,1.169547,2.8411433,3.1866967,3.6028463,3.2968974,1.6924465,1.3289145,3.7084937,3.1886982,3.1198423
159.92254,82.458056,90.536959,65.862831,229.85669,260.38042,262.25162,95.975897,78.52486,66.104675,224.79228,245.82637,284.94826,100.24367,75.783967,68.714594,226.84129,223.82139,247.43485,1.1942256,1.0748081,0.99216381,2.6363691,2.9013943,2.8625333,1.7422377,1.3489414,1.1887223,2.9155495,3.3140716,3.4849722,3.1767081,1.7433764,1.3625724,3.7513618,3.2837018,3.0223324
160.22427,83.084469,89.104802,64.676596,231.81026,259.29575,261.16637,95.560485,78.026585,65.691567,225.07246,247.75001,285.37181,99.216591,75.563164,68.29737,225.23161,224.50582,244.84174,1.2626792,1.1004048,1.0089603,2.6730024,2.8082812,2.8154779,1.86523,1.3989612,1.2059302,2.9911006,3.1505871,3.2308869,3.3356848,1.8208436,1.4004812,3.9493183,3.2494166,2.9387404
160.50454,83.618073,86.989433,63.551049,232.92971,257.34741,260.12241,95.059474,77.100405,65.474549,225.16838,247.47475,283.85397,98.438827,75.339591,67.816719,224.01657,224.37572,242.35786,1.2031713,1.0359308,0.96349545,2.6169437,2.6328128,2.7062752,1.760688,1.3111226,1.142174,2.9936048,2.8915897,2.9431031,3.1161718,1.7334701,1.359019,4.0116842,3.1066203,2.8489978
160.80797,83.846037,84.758062,62.480909,232.90023,255.86008,259.08447,94.278481,76.005737,65.245456,224.63597,245.77734,281.40362,97.685911,75.024942,67.269701,223.56813,223.69701,241.44737,1.1113005,0.97466507,0.91782646,2.4469542,2.4893561,2.6024946,1.6356156,1.223376,1.0790987,2.7956831,2.6621906,2.7660151,2.9947614,1.6177605,1.2841336,3.6956838,2.947298,2.8338519
161.11295,83.421771,82.785123,61.37342,231.36276,254.70915,258.11199,93.158061,74.933293,64.838066,223.28263,243.08259,278.58326,97.000093,74.592508,66.816623,223.39958,222.8408,241.92601,1.132517,0.99041716,0.93948994,2.2923443,2.4452779,2.5821249,1.7384607,1.2727016,1.1256341,2.6674338,2.5957712,2.7653819,3.3436512,1.7297078,1.3597143,3.5523609,2.8926161,2.8888883
161.41852,82.450907,81.171942,60.256369,229.04967,253.5188,257.61961,91.706134,73.893734,64.289375,221.61356,240.31729,275.14575,96.312692,74.168995,66.620881,223.39629,222.19624,243.17849,1.1745,1.0288736,0.96583722,2.2577936,2.4369113,2.5987858,1.7410485,1.3240861,1.1654889,2.6893387,2.607081,2.7961514,3.1363023,1.7797876,1.4088157,3.7315024,2.9788109,3.0209651
161.70744,81.366034,79.767879,59.293223,226.90558,252.53472,257.62896,90.19229,72.825558,63.596747,220.01348,238.17392,271.98801,95.478043,73.917276,66.684288,223.34016,221.96716,247.04958,1.1256442,0.9954421,0.94039213,2.2228701,2.4465447,2.607193,1.6534547,1.2636623,1.1289059,2.717275,2.6157732,2.8154574,2.852507,1.6558208,1.3444462,3.9283151,3.0306342,3.2020738
162.00368,80.394678,78.473576,58.547754,225.11963,251.98507,257.41938,89.008126,71.675568,62.818473,218.46049,236.90012,270.75201,94.566424,73.855795,66.940602,222.68823,222.52692,250.73495,1.0981832,0.96538401,0.91579439,2.1275788,2.4474028,2.5939994,1.5993786,1.226636,1.1048928,2.565298,2.6245509,2.9196561,2.7291192,1.6071586,1.3093458,3.6642887,3.0534645,3.2591268
162.30723,79.497684,77.328649,57.969611,223.93703,251.164,257.8429,88.408744,70.588391,62.180451,217.10821,236.41388,273.00354,93.707338,73.783476,67.291965,221.60327,223.79309,250.34773,1.1318567,1.0076985,0.95345518,2.2390041,2.5013114,2.6722117,1.6859013,1.2881757,1.1461433,2.7444922,2.7576938,3.1375781,2.9303284,1.6802394,1.3410184,3.8459304,3.1038396,3.0482955
162.60471,78.490515,76.495451,57.441809,224.00111,250.15679,260.85448,88.239347,69.671438,61.641077,216.13661,236.38507,276.85833,92.985425,73.389257,67.560398,220.66213,224.83975,246.81712,1.1577263,1.0301901,0.96895283,2.3120738,2.5243826,2.812642,1.7343636,1.3299762,1.1670448,2.7555311,2.7875073,3.180521,3.0994014,1.7575965,1.3712705,3.8594072,3.0460551,2.8014119
162.90304,77.459312,76.20441,56.968227,224.75012,249.47434,264.18539,88.229718,68.86764,61.193643,215.53016,236.81981,276.75391,92.428104,72.770957,67.453666,220.17516,225.44357,242.99716,1.1547059,1.0173114,0.95999217,2.3617039,2.5576166,2.8410351,1.7257549,1.3038947,1.1527842,2.7496922,2.7789282,2.9411996,3.073368,1.7267872,1.3539228,3.8292052,3.0099788,2.6830183
163.21524,76.733529,76.366778,56.771086,225.49484,249.15731,266.08775,88.221148,68.225086,60.996235,215.39637,236.50349,270.21637,91.977396,72.086776,67.039896,220.089,225.74167,239.66635,1.1546286,1.0205048,0.94991122,2.4170992,2.5502771,2.731884,1.6942799,1.288995,1.1302788,2.8092094,2.6842306,2.5886132,2.9535201,1.6892643,1.3291527,3.8314969,2.9770016,2.6671165
163.51273,76.514701,76.655264,57.093358,226.03437,248.5933,267.0323,88.159615,67.884528,60.490899,215.49113,233.64659,263.50972,91.489041,71.457915,66.85,220.1437,225.78588,237.28697,1.1293826,0.99078827,0.92185415,2.3853819,2.4804418,2.6490567,1.6139979,1.2365512,1.0934282,2.7556445,2.5556721,2.5412503,2.6966631,1.612487,1.2867689,3.7652462,2.9862714,2.7363038
163.81924,76.638168,76.811561,57.658253,226.15221,246.91941,268.32836,88.022084,67.684607,59.6516,215.27953,230.56678,258.62699,90.789623,71.110311,66.665951,220.17277,225.34607,235.54805,1.0299749,0.94345644,0.89154805,2.2995985,2.3706137,2.6584873,1.4369752,1.156904,1.0429023,2.6464646,2.4668594,2.5819601,2.3570808,1.4802369,1.2075158,3.5064141,2.8484395,2.6736887
164.12037,76.73083,76.64666,57.872115,225.41837,244.1704,269.0436,87.831514,67.366741,59.037502,214.38737,228.34312,254.21531,89.973047,70.98396,65.737407,219.71373,224.41779,233.1907,1.0138576,0.93148656,0.87903571,2.1899279,2.2992655,2.6563837,1.4308249,1.1541309,1.030153,2.5163825,2.4259498,2.5478792,2.4093126,1.4959986,1.2012828,3.2322507,2.7255252,2.5621145
164.41248,76.024918,76.262463,57.618413,224.14177,242.79505,267.75075,87.646526,67.02212,59.002148,213.22162,226.33518,249.78117,89.399222,70.73024,64.703839,218.75555,223.33243,230.59622,1.1081988,0.95658532,0.89351208,2.1603943,2.3295109,2.5488474,1.6119768,1.1987206,1.059044,2.4535883,2.4161553,2.442896,2.8195918,1.5857094,1.2666177,3.1287741,2.6680389,2.5170376
164.70273,74.698491,75.921439,57.304953,222.95451,242.73193,264.68358,87.431444,66.816829,59.188068,212.3623,224.12588,245.64452,89.122204,70.399291,64.120592,217.74025,222.31294,228.71988,1.183663,1.0245793,0.94799955,2.2654018,2.4243703,2.423202,1.7490947,1.3061398,1.1398788,2.6934839,2.4718298,2.418621,3.0977919,1.7515232,1.3791119,3.6099916,2.8301592,2.6406718
165.00376,73.343147,75.691857,57.126795,222.1901,242.03303,260.70839,86.995347,66.72537,59.386261,212.28393,222.16201,242.09953,88.876778,70.193906,63.758294,216.85104,221.60152,227.57293,1.1358929,0.979316,0.90363998,2.2853723,2.3550982,2.2726092,1.6542151,1.2415815,1.0936855,2.774908,2.4724522,2.4268608,2.8581772,1.647228,1.3202824,3.7629516,2.9173449,2.7365285
165.31587,72.681485,75.443579,57.12322,221.49754,240.63268,256.19345,86.32603,66.749743,59.821022,212.78444,220.4117,239.09967,88.47466,70.17482,63.236158,215.79698,221.48979,226.75569,1.1302318,0.97827957,0.89545456,2.2950325,2.3046892,2.2193022,1.6242467,1.2370683,1.0853587,2.8076818,2.485192,2.4805025,2.7756884,1.6247712,1.2967696,3.6643006,2.8987162,2.7359913
165.61334,73.001404,75.067102,57.245991,221.02991,239.16212,252.35749,85.702715,66.899004,60.457467,213.28325,219.00085,238.31178,88.000939,70.274016,62.625132,214.40334,221.92582,226.3785,1.1166415,0.96713076,0.89204317,2.2781075,2.3060808,2.2752882,1.6066664,1.2214822,1.0784798,2.6797795,2.4957758,2.6236631,2.7717155,1.6000011,1.2766971,3.4187923,2.8684425,2.7878617
165.9114,73.764315,74.62523,57.408702,220.89619,237.47637,250.46111,85.212209,67.155214,61.099529,213.45817,217.82257,239.99175,87.607248,70.43457,62.265341,212.91744,222.41616,226.67815,1.1488596,0.97231918,0.90113125,2.2875382,2.301532,2.4086034,1.6938167,1.2366672,1.0852073,2.6296498,2.4772564,2.715206,3.0452642,1.6426255,1.2954724,3.4943344,2.8892625,2.8198512
166.20206,74.496045,74.269345,57.583727,220.60133,236.06216,249.88952,84.954214,67.522343,61.544446,213.35028,217.03742,240.25631,87.480498,70.657584,62.346572,211.89928,222.72732,226.97561,1.2923217,1.0511805,0.96730943,2.4128816,2.3765761,2.5375674,1.9874955,1.37011,1.1714334,2.9125026,2.6071578,2.7432969,3.7910734,1.8744142,1.4215716,4.2094605,3.0908417,2.8867426
166.51556,75.164647,74.058068,57.826237,220.00957,235.03195,250.06249,84.955314,68.057892,61.662686,213.11154,216.70922,240.35496,87.641884,70.900114,62.583625,211.91804,222.91305,226.69021,1.403528,1.1175826,1.0116977,2.5666023,2.4973642,2.6521127,2.2175087,1.4795012,1.2339117,3.2980969,2.8024846,2.8238483,4.3913142,2.054521,1.5232622,5.1696972,3.3811977,2.9936111
166.80566,75.754048,73.942421,58.132689,219.47625,234.32283,251.16677,85.09544,68.657074,61.565347,212.8302,216.43203,241.45336,88.26511,70.950471,62.913425,213.16215,222.85578,226.22951,1.4289364,1.1226685,1.0139089,2.5729119,2.541042,2.7445696,2.3645556,1.4903092,1.2359995,3.2684401,2.8052278,2.8576431,5.3030835,2.1218934,1.5437358,5.0975139,3.3159802,2.9477383
167.11903,76.315603,73.883359,58.511396,219.44663,234.03328,252.95791,85.323119,69.17321,61.314908,212.60865,216.08523,241.87812,98.721143,70.957086,63.298511,214.40675,222.41441,225.30223,1.5073436,1.1666877,1.0500128,2.546687,2.5626158,2.8233107,2.6243763,1.5999944,1.3175807,3.111275,2.7633759,2.8484956,6.6755639,2.403714,1.6834521,4.5882113,3.2257156,2.8916282
167.4217,76.825463,73.827644,58.9008,220.18481,234.68681,255.2478,85.452015,69.434674,60.799818,212.5053,215.95618,241.43802,107.3771,71.034994,63.271014,215.02772,221.67625,223.23308,1.4063532,1.1451883,1.0388596,2.5238059,2.5800877,2.8426142,2.2762983,1.5351017,1.2805718,2.9931272,2.7201982,2.7759076,4.8786314,2.1829397,1.5781113,4.3307959,3.0968247,2.7453521
167.70201,77.198499,73.736918,59.139759,220.99674,236.25386,257.55254,85.411044,69.347179,60.192767,212.47648,215.85704,242.32144,106.46308,71.117229,62.865441,215.69818,220.87602,220.75224,1.3323079,1.1053069,1.0120637,2.5151843,2.6277475,2.8394359,2.0604595,1.4477745,1.2217337,3.0711742,2.7258769,2.777499,3.9099801,1.9896926,1.4808618,4.8802305,3.1407482,2.7166225
168.01731,77.430529,73.588191,59.242008,221.27759,238.60575,259.2134,85.231864,69.003895,59.750655,212.63529,216.30716,243.001,104.82331,71.078867,62.44403,217.96121,220.12971,218.87217,1.2504311,1.0459838,0.97220025,2.496045,2.6480146,2.7580043,1.8841111,1.3428522,1.1553087,3.083929,2.693915,2.7011869,3.4738664,1.8037872,1.3772732,4.8424395,3.0945432,2.7372762
168.31602,77.407127,73.389093,59.186988,221.22469,240.85239,259.93152,84.895365,68.498563,59.636689,212.87807,218.14604,242.7984,103.15514,70.778518,62.214346,219.25922,219.23369,220.63289,1.1855873,1.0222565,0.95452628,2.3945875,2.6285847,2.652247,1.7689125,1.3044459,1.1312882,2.9094416,2.717826,2.6746804,3.1830503,1.7358991,1.3409097,4.1536728,3.0331457,2.8923759
168.62093,77.153995,73.218397,58.896577,221.19548,242.71267,259.60914,84.53756,68.149577,59.810838,213.08307,220.76299,242.85776,101.72776,70.45326,62.256696,219.29812,218.674,227.00333,1.2782667,1.0798802,0.99726201,2.4611003,2.6483756,2.6231569,1.9485781,1.3920154,1.1973599,2.9610869,2.825283,2.814559,3.625822,1.8596387,1.4326903,4.2071961,3.18037,3.1637775
168.90239,76.87057,73.047922,58.433707,221.63911,244.27276,257.59408,84.095263,68.404482,59.859464,213.34323,222.02274,246.42589,100.47941,70.359032,62.470017,219.21709,219.76539,230.51399,1.3095556,1.0882546,1.0091075,2.4860585,2.614936,2.6001306,2.0700277,1.4273144,1.2261254,2.9800874,2.7981787,2.975731,4.1232628,1.9572879,1.4808696,4.2301504,3.1857425,3.1164731
169.2073,76.657525,72.624131,57.87026,222.49983,244.71355,254.1988,83.647401,69.326972,59.650261,213.68282,222.86748,251.67715,99.137891,70.631531,62.71535,219.03588,221.25567,230.662,1.344451,1.1164402,1.0244952,2.498586,2.5550865,2.5580886,2.1427651,1.4822117,1.2641339,2.9801398,2.7998207,3.0641238,4.2790853,2.0690543,1.5392584,4.1953984,3.2187257,2.9819772
169.5017,76.507714,71.972053,57.322988,222.7566,243.91762,250.9784,83.569299,70.63981,59.252892,214.20554,225.40894,255.0962,97.891622,71.282937,62.932384,219.29951,222.27017,228.57346,1.458553,1.1651827,1.0481402,2.5839059,2.599856,2.6159999,2.3719376,1.5736396,1.3031753,3.2745785,2.9896706,3.0858975,4.8144438,2.2175284,1.6027602,4.990801,3.4116214,2.9675807
169.80735,76.164427,71.629956,56.960036,222.90798,243.26521,250.14729,83.996391,71.884795,58.685112,215.03841,228.0735,255.63799,97.022497,72.046335,63.033157,220.18042,222.30503,226.71212,1.3552041,1.1177495,1.0139444,2.5867326,2.5947213,2.6699443,2.1569479,1.4853273,1.242247,3.2981879,2.9677606,2.9118137,4.323394,2.0732477,1.5290368,4.8373935,3.3343753,2.881362
170.10491,75.248122,71.754252,57.058393,223.97383,242.89231,251.24127,84.484642,72.685407,58.020885,215.87475,228.38413,254.11986,96.208297,72.521035,62.811103,221.08629,220.97765,227.92373,1.2794621,1.0396768,0.95257,2.4868888,2.539867,2.688546,1.9927515,1.3279016,1.1353739,3.0148689,2.7604386,2.7661248,3.8135174,1.7703816,1.3661156,4.0490567,3.0084007,2.834794
170.42014,74.021729,72.046591,57.793516,224.84112,242.57618,251.68289,84.982283,73.008307,57.634723,216.66096,226.54453,255.65017,95.830978,72.633954,62.327825,221.57746,219.33278,229.25563,1.4366887,1.0899611,1.0001,2.4560133,2.550072,2.716386,2.3566138,1.450664,1.2465283,2.9212176,2.6759516,2.8974191,4.849471,2.0760257,1.5684305,4.0145426,2.9932617,2.9737909
170.71881,73.280163,72.306195,58.643727,224.88048,242.24614,252.01601,85.535499,73.102636,57.844884,217.32316,224.4366,257.1523,95.740302,72.571596,62.053405,221.80425,218.47944,230.58733,1.383365,1.1207932,1.0294883,2.4702396,2.5499967,2.7153766,2.2415797,1.4900799,1.2766302,3.0789431,2.6777253,2.9805767,4.4423264,2.06976,1.5672,4.6432378,3.0913347,3.0503415
171.01998,73.439513,72.58102,59.234913,224.43909,242.27048,252.22476,85.972222,73.166361,58.539962,217.44939,222.67632,258.21607,95.401527,72.670336,62.330399,222.11203,218.6871,233.57891,1.3664336,1.1176645,1.0181708,2.4136719,2.5432318,2.7006646,2.0853524,1.4799599,1.2636845,3.0157432,2.7129877,3.0177529,3.7870647,2.0151192,1.5485796,4.4937136,3.2037087,3.2002973
171.31177,74.175589,72.975091,59.6748,223.94124,242.55589,251.93542,86.189298,73.467263,59.391835,217.62451,221.69747,261.32065,95.103182,72.884254,63.13841,222.66966,220.11432,237.55188,1.3117876,1.0925436,1.017367,2.5002266,2.6010308,2.736367,2.0024962,1.4552475,1.2673241,3.2347089,2.9038074,3.2353938,3.6296391,2.0007425,1.5512554,4.8941427,3.4750552,3.3462608
171.61294,75.033054,73.484602,60.115954,223.66049,242.0633,252.85588,86.078578,73.963465,60.060331,218.23767,222.00651,267.74191,94.878417,72.944105,64.086673,223.3396,222.18812,238.40569,1.2835101,1.0757425,0.99991271,2.5173554,2.5642622,2.8191201,1.9238194,1.4059013,1.2296996,3.1742578,2.9191074,3.4211613,3.5009374,1.8825629,1.4615049,4.4904284,3.3873594,3.1532431
171.90852,75.829786,74.04834,60.586936,223.62376,241.48184,255.7702,85.747462,74.488928,60.430763,218.4319,223.72941,271.59124,94.869171,72.868571,64.932338,223.15726,223.4677,236.59211,1.3284321,1.0956662,1.0193056,2.519498,2.6403288,2.9640792,2.0541722,1.4325951,1.2390402,3.0703782,2.9785316,3.2976669,4.0161777,1.9443132,1.4689658,4.2260661,3.3068845,2.9857284
172.20624,76.22557,74.639165,61.235188,223.32355,241.46571,257.91653,85.323289,74.96612,60.698546,218.12457,224.40577,268.94863,95.196345,72.780546,65.619316,222.30053,223.58488,235.20696,1.3517305,1.1155717,1.028737,2.5392742,2.6786109,2.9392876,2.1109562,1.4479544,1.2376316,3.0210691,2.8608216,2.8895322,4.2703579,1.9982975,1.4984217,4.208347,3.2237625,2.9502605
172.51005,76.114675,75.257905,62.086416,222.7803,241.68873,258.35192,84.879604,75.30792,60.98703,217.7432,222.89147,263.17008,95.645501,72.716957,66.184698,221.67311,223.06307,235.88599,1.3872711,1.1371188,1.0402207,2.5801358,2.6585769,2.823392,2.1537726,1.4780866,1.2534953,3.1306659,2.7604452,2.7186272,4.229573,2.0352651,1.5295381,4.6613868,3.3005057,3.0734508
172.8166,75.864598,75.792144,62.95484,222.17155,242.03193,257.17834,84.543324,75.56316,61.379781,217.44786,221.0932,257.4311,96.07127,72.72719,66.742668,221.31095,222.41807,237.01958,1.4373902,1.1628638,1.0613725,2.6689524,2.7186707,2.7509081,2.2279786,1.5054612,1.2831741,3.3629667,2.8852345,2.7882037,4.3556223,2.0810869,1.5907871,5.2879957,3.523548,3.2557553
173.1069,75.686559,76.157074,63.661041,221.51934,242.6106,255.23278,84.369823,75.897235,61.964839,217.19884,219.70531,252.90684,96.562054,72.874655,67.390271,221.03149,221.74274,237.83542,1.4857724,1.1913279,1.0785675,2.6724041,2.7297764,2.7198494,2.395987,1.5759204,1.330993,3.39406,2.9015635,2.8570303,5.156361,2.2472536,1.6809858,5.2419018,3.5488851,3.3501187
173.41493,75.49878,76.614863,64.070764,220.60606,243.13903,253.94221,84.359099,76.421766,62.746567,216.97857,218.92859,249.91645,97.037333,73.183301,68.136426,220.35443,220.95854,240.07032,1.5128769,1.2162136,1.0974747,2.6623585,2.7560417,2.7889375,2.3823863,1.6115449,1.3527649,3.4207796,2.956398,2.9636406,4.8005526,2.2479457,1.679351,5.2687574,3.5347676,3.4119633
173.70318,75.359946,77.277797,64.361327,219.51146,243.33755,252.67274,84.501772,77.002832,63.469561,216.87034,218.84385,249.1225,97.210927,73.515325,68.919632,219.83851,220.50288,243.17119,1.4603084,1.2018447,1.0935606,2.6754707,2.7774563,2.8150911,2.2681147,1.5710956,1.3313797,3.4871359,3.0086648,3.0743928,4.373923,2.1572481,1.6417097,5.5386776,3.5566877,3.4433456
