Time,THCP,THCP01,THCP02,THCP03,THCP04,THCP05,THCP06,THCP07,THCP08,THCP09,THCP10,THCP11,THCP12,THCP13,THCP14,THCP15,THCP16,THCP17,GAS,GAS01,GAS02,GAS03,GAS04,GAS05,GAS06,GAS07,GAS08,GAS09,GAS10,GAS11,GAS12,GAS13,GAS14,GAS15,GAS16,GAS17
64.810189,49.805492,48.873594,45.012268,108.11858,109.31061,118.20864,49.170996,47.872754,43.977408,102.7031,105.19564,104.47073,63.889789,51.060316,44.113422,103.17215,97.833949,100.29642,0.64980527,0.48114811,0.41227615,0.78783646,0.72182819,0.69002632,1.1418818,0.68970131,0.53286321,1.0199418,0.79831158,0.73052339,2.4770472,1.0568591,0.70376383,1.4658943,0.92944856,0.81563125
65.121785,50.618005,49.140388,45.575605,109.54696,112.00752,120.79492,49.943773,48.465541,44.660367,104.37701,107.83456,107.11273,64.232937,51.751346,44.932782,105.02169,99.508813,102.31696,0.63698007,0.4754064,0.42547844,0.7598279,0.7348133,0.71861725,1.1338404,0.69783147,0.57472274,0.98138178,0.84658616,0.8023131,2.5231587,1.1372661,0.81532371,1.4577911,1.0437346,0.91531756
65.430575,51.285958,49.364177,46.007453,110.58098,114.0557,123.39802,50.742507,49.033398,45.367973,105.79549,110.63842,110.15785,64.692617,52.456722,45.806511,106.92901,101.93583,103.53282,0.60459699,0.47419428,0.43204522,0.75508057,0.74064429,0.73232479,1.0763433,0.6886348,0.57677433,1.0147209,0.87189692,0.81942006,2.4112078,1.100897,0.79140945,1.5680039,1.0577577,0.89429375
65.708486,51.767601,49.536404,46.307465,111.25728,115.40178,125.63401,51.535638,49.519234,46.003132,107.00084,113.02875,113.05691,65.264011,53.077996,46.609523,108.72189,104.74947,104.30366,0.64564253,0.48160634,0.43553834,0.77179924,0.73473029,0.73468045,1.1425673,0.68875226,0.57021815,1.0476169,0.87442911,0.8176989,2.5224363,1.0808959,0.77351913,1.5939154,1.0724773,0.8954993
66.009631,52.126228,49.697897,46.546451,111.77823,116.55108,127.59107,52.396792,49.971331,46.618145,108.09943,114.81834,115.73303,66.021729,53.663513,47.415402,110.59108,107.18364,105.24605,0.71183114,0.51740162,0.45794906,0.81418867,0.75855428,0.75114421,1.2669568,0.74373325,0.59672981,1.1211431,0.90158666,0.83379071,2.8106001,1.163788,0.80153512,1.703415,1.1079266,0.91361801
66.316115,52.432421,49.917241,46.764858,112.36426,117.83568,129.53196,53.390343,50.46139,47.266023,109.23268,116.31774,118.32178,66.998157,54.255595,48.263605,112.66128,108.99858,107.017,0.83451969,0.56670781,0.48989081,0.88482531,0.79998128,0.7840449,1.4302366,0.82060002,0.6470169,1.1997385,0.9500606,0.88345386,2.9921113,1.2847845,0.88165703,1.8269621,1.204989,1.0164829
66.603872,52.641955,50.225328,46.943163,113.16198,119.56182,131.43278,54.349796,50.987807,47.893052,110.43277,117.80792,120.70968,67.885212,54.824954,49.083195,114.54026,110.65146,109.9472,0.74473186,0.58765277,0.52047549,0.91678221,0.86675088,0.83481196,1.2865461,0.85089184,0.68560176,1.2771355,1.0339317,0.94934922,2.6896261,1.3055899,0.91106856,2.0271104,1.3221933,1.1084902
66.913412,52.793795,50.693049,47.076117,114.45851,122.04596,133.29492,55.288763,51.610553,48.517005,111.93498,119.479,122.95133,68.750258,55.411904,49.895801,116.11534,112.57712,114.04796,0.85592793,0.62690209,0.54093626,1.0399373,0.92428358,0.86576272,1.4538188,0.88294385,0.70493776,1.4486001,1.0870192,0.98953094,3.0202533,1.3245122,0.93628199,2.2833566,1.3891179,1.1845161
67.215306,52.896975,51.313021,47.17859,116.61778,125.22337,135.12272,56.054844,52.293783,49.13851,113.64819,121.11085,124.89034,69.281467,55.964992,50.693676,117.56771,114.92337,118.33528,0.68362715,0.54993986,0.49961259,0.96462655,0.91623205,0.86842611,1.0933795,0.7609291,0.65343336,1.2977859,1.0720297,0.99873093,2.0474369,1.1401249,0.87679699,2.0307836,1.3819154,1.2075178
67.512554,53.037444,52.087251,47.353229,119.22097,128.49685,136.91499,56.601996,53.080705,49.785715,115.4155,122.58604,126.4804,69.617371,56.605635,51.414455,119.17496,117.68992,121.24287,0.81862892,0.6562899,0.58173378,1.1085784,1.0066693,0.93477117,1.3134958,0.90360166,0.75059922,1.5101876,1.1674936,1.0584512,2.5153719,1.3254348,0.97924877,2.3492806,1.4906969,1.2579485
67.801781,53.349974,52.97618,47.671425,121.62112,131.59012,138.65001,57.076774,53.997831,50.458122,117.30238,124.11806,127.80696,70.071779,57.416364,52.08173,120.83476,120.33966,122.96702,0.92164567,0.68492369,0.59867548,1.2277683,1.0590116,0.97016748,1.4866099,0.93899153,0.77821296,1.7347446,1.2526776,1.1107698,2.8221783,1.3792009,1.0250075,2.8059925,1.6341423,1.3431516
68.121808,53.901205,53.983111,48.219088,123.81182,134.40419,140.66265,57.557979,55.087722,51.193455,119.25698,125.87858,128.98098,70.65646,58.445586,52.787105,122.6983,122.62751,124.68198,0.97552503,0.73166163,0.64138339,1.3185251,1.1262228,1.0443267,1.5560075,1.0201988,0.8546359,1.9345666,1.3999756,1.2466621,2.8719241,1.498397,1.1361448,3.3466613,1.9633398,1.603338
68.417299,54.661285,54.996613,49.022941,125.57863,136.64134,142.80429,58.073938,56.273543,51.978504,121.15506,127.79238,130.12159,71.157258,59.581958,53.52005,124.6346,124.43821,126.76398,0.89138264,0.69666757,0.61864024,1.2402575,1.1307659,1.0688105,1.4127442,0.96302833,0.81547676,1.7595868,1.3952371,1.2608718,2.5814035,1.4056051,1.0754254,2.9115272,1.8859398,1.5798426
68.71537,55.5394,55.874861,50.032285,126.96546,138.73795,144.86076,58.697268,57.45833,52.836011,122.94661,129.56762,131.32795,71.559009,60.662878,54.233888,126.54741,125.89886,128.21231,0.83004464,0.67065306,0.60342567,1.1998823,1.10807,1.0627719,1.2993274,0.90564536,0.77646477,1.6503662,1.3194447,1.2112443,2.3904242,1.2968534,1.0016049,2.511223,1.6647024,1.4342273
69.007481,56.485352,56.603816,51.147207,128.30346,141.34452,147.05591,59.507258,58.664686,53.864955,124.51822,131.05948,132.62348,71.879059,61.650317,54.9551,128.28328,127.32019,128.79124,0.80777421,0.6457953,0.58057278,1.182874,1.1025397,1.0646445,1.205927,0.84399187,0.72456804,1.5316106,1.2464655,1.1694177,2.1260696,1.1797475,0.91941956,2.1728949,1.5474904,1.3571155
69.309666,57.416216,57.231829,52.295325,129.61739,144.196,149.13809,60.497567,59.893685,55.07262,125.80853,132.72171,133.97976,72.17608,62.553451,55.723165,129.85451,128.65897,129.30561,0.73428221,0.62071087,0.56898739,1.1676266,1.1208238,1.0748543,1.0957849,0.79713485,0.69921178,1.4377348,1.2337675,1.1633223,2.0210306,1.119813,0.88701248,2.0311729,1.5170306,1.3494014
69.608331,58.372603,57.892234,53.48926,130.84609,146.9601,150.91038,61.698436,61.190272,56.366395,126.89849,134.98241,135.15222,72.756093,63.494017,56.613594,131.43525,129.75666,130.52263,0.82538517,0.67128002,0.60032832,1.1676075,1.1565417,1.104669,1.3095764,0.86525737,0.73749746,1.4546409,1.2567575,1.1948274,2.582741,1.239622,0.9560515,2.1599998,1.5233325,1.4104191
69.911684,59.452726,58.682992,54.74596,132.10293,149.53661,152.46062,63.103549,62.569653,57.713535,128.10535,137.7736,135.8325,73.672887,64.600368,57.636197,132.87947,130.65526,133.82663,0.86525727,0.72292412,0.6582423,1.1892671,1.2099408,1.1663804,1.3951792,0.94757382,0.81614495,1.50144,1.3579554,1.2873662,2.8040018,1.3944637,1.0771055,2.2794942,1.6641244,1.5718419
70.205349,60.694572,59.581823,56.018679,133.53064,151.623,153.82276,64.643117,63.986571,59.067446,129.56926,140.60514,136.23935,74.869581,65.934006,58.693768,134.20896,131.63181,137.95458,0.94714043,0.82753138,0.76277253,1.3950615,1.3534046,1.290962,1.492987,1.0626362,0.91517983,1.8389855,1.554602,1.4128157,2.9258285,1.5192872,1.1618755,2.8464328,1.8795346,1.6883744
70.51144,62.10171,60.596691,57.35563,135.27297,153.17835,155.03878,66.280237,65.433308,60.361044,131.29124,143.29687,136.80657,76.223463,67.468362,59.697735,135.71378,133.09583,140.32711,0.92762141,0.79684662,0.73952013,1.416506,1.3407369,1.2972002,1.3698934,0.98325155,0.85197087,1.8003414,1.521628,1.3873553,2.4831177,1.339445,1.0455026,2.7804469,1.854718,1.6349432
70.812843,63.639637,61.827524,58.847495,137.76398,154.40352,156.30791,68.012092,66.919102,61.529361,133.40434,145.75114,137.84468,77.689135,69.198265,60.641599,137.52898,135.10396,141.81532,0.83726457,0.73075982,0.69326989,1.3746898,1.2941248,1.2830882,1.1911185,0.86991533,0.76720787,1.650477,1.4443206,1.3431646,2.0571284,1.1569719,0.92899717,2.3795617,1.7193423,1.5377266
71.107576,65.175484,63.293225,60.425918,141.78343,155.52409,158.42053,69.722306,68.366224,62.49188,136.01177,147.85997,139.49887,79.174936,71.026836,61.493485,139.62347,137.36876,143.36419,0.84549394,0.74931998,0.71315988,1.402515,1.3147947,1.319719,1.2593218,0.91397783,0.79203339,1.6533562,1.4626108,1.358447,2.3507207,1.2323307,0.94982527,2.2866411,1.6899644,1.4925495
71.424191,66.770758,65.015983,62.130909,147.52393,157.31742,162.10932,71.487566,69.851934,63.351146,139.09019,149.71344,142.03445,80.843906,72.96308,62.285323,142.1242,139.83002,144.97754,0.90504239,0.77437811,0.73586318,1.4907095,1.3851929,1.3992992,1.3843645,0.95246713,0.82375411,1.7192327,1.5090792,1.4173454,2.6350114,1.3030944,1.0059209,2.3409673,1.7340987,1.5325289
71.724664,68.299901,66.790593,63.819911,153.05404,160.45078,166.48516,73.140289,71.337321,64.153382,142.37451,151.36772,145.81076,82.387609,74.771234,63.01934,145.09415,142.52698,146.45385,0.92461964,0.80556402,0.7637336,1.5853983,1.4804569,1.4832836,1.4014133,0.99476864,0.86764192,1.8445802,1.5481242,1.4918902,2.660498,1.3750821,1.0728386,2.6024136,1.7935027,1.5996024
72.010451,69.640972,68.462529,65.300886,157.90965,163.71292,170.68081,74.619141,72.717381,64.888749,145.64037,152.88951,150.18615,83.738554,76.272113,63.751288,147.94094,145.1383,148.03969,0.90878536,0.81096929,0.77841936,1.598583,1.5533909,1.5475246,1.3936158,1.0153658,0.89429296,1.8765789,1.6244215,1.5783841,2.7088285,1.4118775,1.0952649,2.7314617,1.928605,1.6842626
72.304373,70.84282,70.088057,66.510324,162.23698,166.70433,174.6608,75.999254,73.97269,65.680649,148.79464,154.68849,154.30129,84.818017,77.425529,64.463317,150.47419,147.77661,150.26797,0.80253469,0.72441644,0.68964865,1.5364358,1.4825101,1.4936294,1.1452524,0.85074622,0.75821533,1.7215537,1.4882716,1.4809373,2.0973415,1.0924572,0.87943242,2.3197071,1.6656761,1.5359217
72.624861,72.033795,71.731729,67.422816,165.85076,169.79991,178.38236,77.33115,75.17715,66.778185,152.28711,156.54574,157.53092,85.627059,78.231336,65.174754,152.97056,150.42109,153.52537,0.7482452,0.67281371,0.64332446,1.4362607,1.433845,1.4717413,1.0581179,0.78398684,0.71834263,1.5335826,1.4247595,1.452474,1.9585255,1.0031717,0.83027172,1.8826071,1.558845,1.5138756
72.926832,73.195138,73.393481,68.192283,169.41115,172.62758,181.83149,78.602296,76.380597,68.589549,156.25652,157.19272,160.00466,86.200649,78.828095,65.895294,155.78491,152.83545,157.69206,0.69630461,0.66006751,0.62492624,1.4225188,1.4220452,1.4585512,0.92145311,0.76003367,0.70313986,1.5119853,1.3839817,1.4388366,1.5325496,0.92605343,0.77271027,1.811354,1.4843011,1.492471
73.213494,74.27211,74.941067,68.976534,173.17751,174.67276,184.49079,79.728846,77.48324,70.930014,159.71224,157.19185,161.56321,86.598163,79.334942,66.541542,158.66308,154.60025,162.16584,0.74444041,0.65712661,0.60459839,1.4498353,1.409596,1.4364918,0.99166461,0.73937094,0.68215616,1.5232382,1.3376176,1.4070916,1.5720893,0.86625633,0.73306303,1.766384,1.4206709,1.4786374
73.520693,75.388725,76.533379,69.930919,177.10217,176.74662,186.42905,80.901507,78.608101,73.248805,162.67514,157.7211,162.40678,87.300498,80.000673,67.235513,161.53994,155.6008,165.94263,0.90075551,0.74444887,0.68234349,1.5467078,1.495508,1.4931085,1.3702329,0.92137192,0.83194353,1.6785536,1.4705019,1.4970009,2.6372737,1.2755996,1.0158497,2.0989607,1.6447153,1.6469401
73.81231,76.596345,78.285036,71.064071,180.92383,179.20243,188.12809,82.280819,79.898856,75.103205,165.586,159.09444,163.12067,88.776651,81.010331,68.09375,164.44398,156.37895,168.75832,1.3060941,0.94271575,0.81295306,1.8715882,1.6710264,1.5996918,2.1340081,1.2156458,1.0182537,2.2739963,1.7116771,1.6443276,4.2979155,1.766356,1.3304438,3.3674327,2.0298746,1.8727984
74.106695,77.768852,80.069549,72.272428,184.11449,181.80544,189.93606,83.730061,81.24017,76.455613,168.6125,161.24364,164.30457,90.570116,82.21603,69.061717,167.51956,157.69132,170.78611,1.0586343,0.86410823,0.80830586,1.7807451,1.7320724,1.6593857,1.6957417,1.1085826,0.98889469,2.1928226,1.8624903,1.7277864,3.2097227,1.5942774,1.2537945,3.5124927,2.2841763,1.9431802
74.404238,78.749809,81.802669,73.598252,186.25704,184.44361,191.63037,84.952613,82.464718,77.417685,171.76729,164.13423,165.97815,92.008624,83.288844,70.003335,170.8765,159.84222,172.88848,0.83607302,0.76918082,0.70639519,1.6638948,1.6081618,1.5341593,1.2192007,0.92941813,0.80324601,1.9649735,1.6043878,1.4977862,2.220592,1.2280756,0.94978968,2.7678794,1.7663073,1.6052285
74.714026,79.652453,83.484064,75.22945,187.26152,187.14508,193.11513,86.150563,83.49957,78.136773,174.78841,167.42705,167.86843,93.427284,84.163143,71.03932,174.15249,162.49203,176.28927,0.83101406,0.7447484,0.6931963,1.5247027,1.5804854,1.5231933,1.244759,0.9096789,0.7842213,1.7318635,1.5922257,1.5004696,2.3584759,1.234385,0.95727019,2.2064231,1.7498665,1.6351434
75.014055,80.465387,85.054645,77.209811,187.71247,189.62412,194.80088,87.30897,84.313126,78.753078,177.49949,170.37961,169.81607,94.63414,84.886169,72.318601,177.55444,165.4243,179.90567,0.85136571,0.75181378,0.70213247,1.5199454,1.5762265,1.5274075,1.253345,0.91373084,0.79110955,1.7701984,1.6121397,1.5249331,2.2666327,1.2165103,0.96558413,2.2529086,1.7801809,1.6946158
75.325456,81.185889,86.439078,79.198448,188.00645,191.39153,196.04664,88.283742,84.949948,79.335318,180.02741,172.27615,171.76925,95.323619,85.59331,73.931026,180.86532,168.47255,182.20633,0.78219158,0.70847349,0.67483902,1.4854976,1.5331619,1.4967414,1.115443,0.83959119,0.75347518,1.7691337,1.5879736,1.5204367,1.9327075,1.0842935,0.9086595,2.314137,1.788637,1.679203
75.630565,81.832745,87.437827,80.485017,188.2959,192.13816,196.12895,88.94083,85.505175,79.900158,182.38266,173.20228,173.87087,95.542289,86.448469,75.824307,183.67316,171.19418,183.69971,0.74700454,0.67544121,0.64153845,1.4592876,1.4701884,1.4383357,1.0521794,0.79757268,0.72290583,1.7375892,1.5239566,1.4899892,1.7846265,1.0113289,0.86256609,2.2165414,1.7156173,1.6211458
75.914531,82.376477,87.763788,80.989837,188.59165,192.01099,195.27661,89.207963,86.005359,80.468407,184.29742,173.6711,176.05268,95.495002,87.42503,77.66497,185.69003,173.46345,185.01783,0.73956892,0.67649705,0.64238748,1.4595367,1.433162,1.4109435,1.0590136,0.82857456,0.75099039,1.7354743,1.5175718,1.5117807,1.8686145,1.0851588,0.91307711,2.1788259,1.7252713,1.6450731
76.211801,82.881813,87.518206,81.207948,188.84426,191.46312,194.0956,89.219216,86.524117,81.102346,185.84025,174.15347,178.17928,95.508479,88.579914,79.421808,187.20452,175.50138,186.50662,0.873353,0.71817902,0.66629373,1.5242088,1.4307588,1.4114293,1.3165432,0.9116559,0.80535416,1.8098075,1.5314111,1.5447628,2.4443725,1.237872,1.0098481,2.3076791,1.754343,1.7052546
76.531561,83.323893,86.982076,81.420647,189.11937,190.8564,193.21655,89.063582,87.054296,81.878941,187.09083,174.84429,180.12116,95.66288,89.870107,81.008566,188.52803,177.40695,188.65752,0.96954908,0.79147508,0.73689038,1.5970781,1.4918334,1.4781465,1.5222315,1.0437808,0.915614,1.944812,1.6567001,1.6452295,2.9025754,1.4654647,1.1603503,2.674253,1.9592055,1.8500306
76.800146,83.616166,86.469781,81.738253,189.53652,190.39495,192.93666,88.886827,87.500744,82.949171,188.23797,175.75095,181.70319,95.929356,91.106777,82.204749,189.83978,179.15718,191.39477,1.0764782,0.85193645,0.78551786,1.7062298,1.5344363,1.5275735,1.716315,1.1342566,0.99048006,2.1520377,1.7368555,1.7051389,3.2940439,1.6107585,1.2641089,3.1554892,2.1193584,1.991806
77.105493,83.673813,86.117342,82.206733,190.1599,190.18616,193.17845,88.701734,87.855749,84.386875,189.47324,176.97602,182.8712,96.108841,92.267955,83.070635,191.07355,181.09742,194.1966,1.005943,0.85193321,0.80766304,1.7645032,1.6097674,1.6059847,1.5339569,1.1245923,1.0169627,2.2898131,1.8796544,1.7947838,2.7614189,1.5706966,1.2531981,3.3928897,2.3292488,2.1153863
77.41962,83.404457,85.983952,82.881934,191.01016,190.34205,193.8654,88.385219,88.194266,86.154196,190.73069,178.76975,183.57937,95.925182,93.257897,83.871303,192.17253,183.2261,196.48295,0.89397184,0.78939853,0.75437442,1.7208966,1.5814401,1.5763938,1.2717408,0.98668581,0.91329891,2.1211269,1.7923394,1.7014126,2.1012135,1.2683686,1.0491244,2.8272273,2.1066544,1.9567533
77.700872,82.947132,86.110136,83.671012,191.94807,190.89439,194.76576,88.049831,88.66062,87.883969,191.41148,180.71509,184.22167,95.65089,93.863339,84.766745,192.92345,184.37422,198.24757,0.88676307,0.79904639,0.77371889,1.7192441,1.6342808,1.6141086,1.2966192,1.0101292,0.94339322,2.0359745,1.8299082,1.7265263,2.2642839,1.3334343,1.0991463,2.6348688,2.1003166,1.9642308
78.024982,82.443215,86.440705,84.639601,193.11107,191.8779,195.85345,87.737995,89.423759,89.715182,191.648,182.54244,185.28413,95.528526,94.336946,85.844453,193.68062,184.75628,200.82535,0.90558497,0.83062996,0.79529488,1.7814125,1.6883975,1.645114,1.3386731,1.0283948,0.9500471,2.0727216,1.8199646,1.7298558,2.4085825,1.3170361,1.0893724,2.7892268,2.023065,1.956249
78.323133,82.006418,86.865599,85.792243,194.38121,193.34243,197.39134,87.461939,90.350651,91.672626,191.74104,184.2014,186.38326,95.546425,94.754737,86.996885,194.5035,184.77058,203.96857,0.88038376,0.80494919,0.77853284,1.7035363,1.6817682,1.6477909,1.3034954,0.98002447,0.91443787,1.8986007,1.7563358,1.7043264,2.3699942,1.2423163,1.0543336,2.5518966,1.953028,1.9678782
78.608198,81.765269,87.286587,87.038505,195.54456,195.23014,199.51865,87.301354,91.228871,93.58594,191.97278,185.57859,186.97662,95.764604,95.142108,88.186069,195.33257,184.94797,207.07858,0.89402883,0.84033685,0.81763179,1.6999889,1.7297905,1.7004503,1.3467538,1.0367763,0.96127034,1.9156824,1.7888263,1.7245666,2.5347739,1.3475164,1.1212119,2.5897326,1.9887153,2.0108513
78.912368,81.739782,87.747464,88.58231,196.51673,197.31975,201.93957,87.255579,91.999326,95.499343,192.52009,186.60304,187.36612,96.075445,95.464606,89.457948,196.20818,185.45063,209.56005,0.9010732,0.85739569,0.83766623,1.6807661,1.7560557,1.7369367,1.3263174,1.0430992,0.96721883,1.9184716,1.7943007,1.739972,2.4101684,1.3276372,1.1103173,2.5492958,1.9878235,2.0155627
79.201329,81.910437,88.406315,90.624744,197.07697,199.22163,204.16069,87.323644,92.523678,97.22249,193.289,187.30302,188.4286,96.355522,95.592107,90.755654,197.05815,186.01799,210.32632,0.89318296,0.85879948,0.85125497,1.6432751,1.7557511,1.7524275,1.2946855,1.0192577,0.95671595,1.8975561,1.7699864,1.7596666,2.3158285,1.2788101,1.0846396,2.4769564,1.9413845,1.9556539
79.525763,82.28987,89.65026,92.747759,197.23191,200.97416,206.146,87.606283,92.740304,98.671349,194.21675,188.0984,190.482,96.65869,95.504426,92.080809,197.88415,186.32641,210.51299,0.88547266,0.84693279,0.84825722,1.5988432,1.7358203,1.7410334,1.2745875,0.98217276,0.93004841,1.855434,1.743826,1.7674564,2.2800168,1.2294295,1.0485061,2.3873115,1.8949586,1.9068136
79.804854,82.918741,91.208993,94.235613,197.20676,202.96397,208.05523,88.200218,92.727322,99.934628,195.24871,189.09152,192.022,97.050513,95.259814,93.28849,198.6431,186.50716,210.56918,0.86131171,0.83228987,0.84122372,1.5524436,1.7283223,1.7388894,1.255003,0.95843417,0.92205676,1.7933038,1.7396868,1.7652691,2.3381771,1.2329016,1.0523599,2.2493271,1.8805177,1.8895005
80.103074,83.897378,92.398692,95.098758,197.30808,205.28065,209.95938,89.162874,92.731577,101.02032,196.38426,189.72442,193.09818,97.623756,95.013414,94.142343,199.27491,186.80792,210.54624,0.93898244,0.89258491,0.88092467,1.6443755,1.7928123,1.7815413,1.3879139,1.049474,0.9785335,1.9675325,1.8003736,1.7849841,2.6031318,1.3596847,1.1120238,2.5426383,1.9371385,1.8876778
80.40398,85.395865,93.161168,96.046273,197.79927,207.39089,211.89643,90.588316,92.963628,101.67509,197.56966,190.06967,194.60718,98.399713,94.848744,94.579859,199.91481,187.35649,210.47041,1.042992,0.91722659,0.89299174,1.7583559,1.8242487,1.8135213,1.5241381,1.0990384,1.0030855,2.1391203,1.8395243,1.8291803,2.7521785,1.4472673,1.1736261,2.8789886,2.0672536,1.9765171
80.702272,87.332655,93.561091,97.235617,198.73129,209.16289,213.56769,92.433871,93.377244,101.75301,198.612,190.77615,196.50642,99.190261,94.792543,94.62634,200.5674,188.12788,210.41562,0.96155265,0.85648236,0.87361948,1.7317209,1.8211736,1.8280432,1.3730379,1.0282354,0.9525508,2.027596,1.8681334,1.8604645,2.4161345,1.340327,1.0955911,2.7092286,2.1333475,1.971626
81.006035,89.46943,93.692633,98.594336,200.02315,210.94252,214.92653,94.617503,93.79734,101.83075,199.49603,191.63091,198.20484,99.952868,94.861153,94.39775,201.27124,189.09222,210.34735,0.96454526,0.8521135,0.86718814,1.7481412,1.7976241,1.7805842,1.3797751,1.015743,0.92280437,1.9998615,1.817886,1.7924357,2.5199409,1.3026224,1.0360224,2.5929375,1.995515,1.8373629
81.303364,91.598323,93.738939,100.03316,201.44034,212.68692,216.28685,97.077603,94.117874,102.06151,200.41142,192.17461,199.41121,100.90679,95.125246,94.016321,202.03181,190.42781,210.16117,1.0460181,0.873216,0.87884831,1.7945526,1.8148753,1.7777752,1.5331723,1.0590995,0.95110779,2.0575708,1.8390108,1.8064484,2.8699039,1.4135421,1.1043736,2.6853524,2.052543,1.8796234
81.609983,93.519773,93.896171,101.51642,202.71163,214.49348,217.44173,99.57536,94.321603,102.16675,201.44447,192.2163,200.4129,101.97458,95.551601,93.711899,202.73083,191.73285,209.70163,1.0538379,0.88614198,0.89136068,1.8431431,1.8521943,1.7852868,1.5310943,1.0707293,0.97017868,2.1262254,1.8525772,1.8131399,2.7911187,1.4411055,1.1302294,2.8238946,2.0748167,1.8835828
81.912722,95.185119,94.40907,103.01325,203.68341,216.08156,217.82802,101.77642,94.489171,102.06567,202.48428,192.05188,201.3312,103.0704,96.048213,93.827819,203.41558,192.77459,209.10548,1.1058791,0.95567389,0.94642352,1.8975585,1.912293,1.8109152,1.645149,1.1786569,1.0578642,2.2823949,1.9557768,1.8918591,3.0334178,1.6089806,1.2453587,3.2522145,2.2884336,2.0147428
82.211162,96.652331,95.339402,104.46194,204.47189,217.16833,217.42992,103.39847,94.735068,101.89568,203.5902,192.13914,202.01754,104.18338,96.526732,94.319634,204.40228,193.60077,208.64133,1.1007194,0.98425901,0.94646196,1.9718475,1.9128487,1.7617621,1.5860403,1.179962,1.0464302,2.4791672,1.9813789,1.8865945,2.8231168,1.5450623,1.209825,3.6487903,2.314416,2.044289
82.519431,97.883466,96.453827,105.77342,205.07407,217.81826,216.36494,104.23494,95.09153,101.87271,204.70349,192.55658,202.5841,104.9387,96.860932,94.896936,205.57399,194.15469,208.84532,0.98363414,0.88768589,0.86350948,1.7771368,1.7960387,1.6654277,1.3141244,1.0221255,0.93948313,2.0988487,1.8585701,1.8359843,2.135601,1.2920271,1.0777708,2.7494208,2.1410064,2.0397747
82.81346,98.826437,97.55146,106.93623,205.50628,217.84125,214.97207,104.47182,95.693054,102.1771,205.70204,193.00118,203.18386,105.40801,97.239898,95.513559,206.64216,194.64173,210.20253,0.9614125,0.9015576,0.87353514,1.7739414,1.7769058,1.6490234,1.2833377,1.0377315,0.95500349,2.109319,1.8686039,1.8556999,2.0752914,1.2988456,1.0844756,2.6769674,2.1277949,2.0850289
83.123057,99.581903,98.676433,107.95784,205.80808,217.32645,213.5577,104.44901,96.632757,102.7369,206.41199,193.27809,203.69214,105.77843,97.828244,96.244808,207.48866,195.50163,211.80264,0.97224243,0.90741272,0.86537917,1.7755761,1.7558911,1.6422188,1.322085,1.0385301,0.94500444,2.0557761,1.8404107,1.8465816,2.2236921,1.2902253,1.0670128,2.5362704,2.070887,2.0757694
83.417349,100.25801,99.76289,108.83682,205.93002,216.98002,212.55328,104.50323,97.891594,103.39335,206.61281,193.51147,203.93444,106.35305,98.797498,97.116012,208.09863,196.8748,212.50254,1.0253543,0.95623022,0.90550367,1.7981003,1.8007013,1.6940953,1.4749198,1.1408969,1.0224001,2.0663389,1.9001444,1.8818551,2.7472355,1.5017939,1.1965322,2.6411533,2.1703256,2.0972926
83.72734,101.04007,100.69496,109.73483,205.94906,217.24545,212.43245,104.8051,99.448854,104.09839,206.47286,193.89137,203.98149,107.37257,100.31448,98.049901,208.72082,198.30114,212.22874,1.1855809,1.0391951,0.96229699,1.9227134,1.8820005,1.7695428,1.7622383,1.2766531,1.1074972,2.2800294,1.9692084,1.9076198,3.3677511,1.7151287,1.3227773,3.1547673,2.2957314,2.120988
84.02033,101.93869,101.43343,110.72815,206.0557,217.97725,213.36402,105.3165,101.19049,104.85169,206.24955,194.60663,204.04742,108.68381,102.21524,99.015563,209.49942,199.41595,211.68117,1.2250639,1.0600937,0.99509912,1.9797598,1.9789014,1.8890916,1.8101753,1.3287659,1.1625405,2.4040057,2.1127211,2.0103102,3.3221285,1.8096676,1.4110468,3.56691,2.5584681,2.2762099
84.307242,102.77968,102.08941,111.69845,206.42281,218.72928,214.85558,105.91789,102.936,105.69848,206.099,195.71547,204.32521,109.89881,104.14778,99.958229,210.34777,200.13096,211.37499,1.1595164,1.0316269,0.98312372,2.0062096,1.9910124,1.9285712,1.6560186,1.2724792,1.1280129,2.4129281,2.1152275,2.0091387,2.8858648,1.654068,1.3183074,3.5269845,2.5030012,2.2616138
84.6066,103.50788,102.91531,112.71418,207.39022,219.29605,216.37519,106.57629,104.61949,106.83267,205.95599,196.9847,204.93045,110.76866,105.89653,101.00095,211.0048,200.64112,211.49733,1.0421167,0.9790089,0.96185738,1.9365232,1.9698995,1.9426048,1.4339323,1.1904914,1.0948368,2.2181883,2.0992379,2.0317247,2.4050106,1.5073453,1.251806,3.0232893,2.4283528,2.2870966
84.912785,104.03238,104.02661,114.06974,209.27167,220.11115,217.73331,107.32678,106.17731,108.47452,205.74346,198.40368,206.04839,111.28739,107.32616,102.34054,211.41418,201.12175,212.04162,1.0119166,0.97606612,0.9739582,1.9691955,1.9796575,1.9612158,1.3762128,1.1699085,1.1011737,2.1752004,2.0776948,2.0625803,2.2985149,1.4539153,1.2322194,2.7907962,2.3144009,2.2849544
